,playerID,year,score,player_seasonID,bioID,useFirst,lastName,pos,height,weight
295,cowenda01,1974,3.0,cowenda011974,cowenda01,Dave,Cowens,C-F,80.5,225.0
296,cowenda01,1975,4.0,cowenda011975,cowenda01,Dave,Cowens,C-F,80.5,225.0
297,cowenda01,1979,1.0,cowenda011979,cowenda01,Dave,Cowens,C-F,80.5,225.0
298,crawfja01,2009,0.0,crawfja012009,crawfja01,Jamal,Crawford,G,77.0,175.0
299,cummite01,1982,0.0,cummite011982,cummite01,Terry,Cummings,F,81.0,220.0
300,cummite01,1984,2.0,cummite011984,cummite01,Terry,Cummings,F,81.0,220.0
301,cummite01,1988,1.0,cummite011988,cummite01,Terry,Cummings,F,81.0,220.0
302,cunnibi01,1968,3.0,cunnibi011968,cunnibi01,Billy,Cunningham,F-C,77.0,195.0
303,cunnibi01,1969,3.0,cunnibi011969,cunnibi01,Billy,Cunningham,F-C,77.0,195.0
304,cunnibi01,1970,3.0,cunnibi011970,cunnibi01,Billy,Cunningham,F-C,77.0,195.0
305,cunnibi01,1971,2.0,cunnibi011971,cunnibi01,Billy,Cunningham,F-C,77.0,195.0
306,cunnibi01,1972,5.0,cunnibi011972,cunnibi01,Billy,Cunningham,F-C,77.0,195.0
307,curryde01,1993,0.0,curryde011993,curryde01,Dell,Curry,G,76.0,190.0
308,curryst01,2009,0.0,curryst012009,curryst01,Stephen,Curry,G,75.0,185.0
309,curryst01,2010,0.0,curryst012010,curryst01,Stephen,Curry,G,75.0,185.0
310,curryst01,2013,2.0,curryst012013,curryst01,Stephen,Curry,G,75.0,185.0
311,curryst01,2014,8.0,curryst012014,curryst01,Stephen,Curry,G,75.0,185.0
312,curryst01,2015,8.0,curryst012015,curryst01,Stephen,Curry,G,75.0,185.0
313,curryst01,2016,2.0,curryst012016,curryst01,Stephen,Curry,G,75.0,185.0
314,curryst01,2017,1.0,curryst012017,curryst01,Stephen,Curry,G,75.0,185.0
315,curryst01,2018,3.0,curryst012018,curryst01,Stephen,Curry,G,75.0,185.0
316,dalemsa01,2009,0.0,dalemsa012009,dalemsa01,Samuel,Dalembert,C,83.0,250.0
317,dallmho01,1947,3.0,dallmho011947,dallmho01,Howie,Dallmar,F,76.0,200.0
318,dampilo01,1967,0.0,dampilo011967,dampilo01,Louie,Dampier,G,72.0,170.0
319,dampilo01,1968,0.0,dampilo011968,dampilo01,Louie,Dampier,G,72.0,170.0
320,dampilo01,1969,0.0,dampilo011969,dampilo01,Louie,Dampier,G,72.0,170.0
321,dampilo01,1973,0.0,dampilo011973,dampilo01,Louie,Dampier,G,72.0,170.0
322,dandrbo01,1978,4.0,dandrbo011978,dandrbo01,Bob,Dandridge,F-G,78.0,195.0
323,danieme01,1967,0.0,danieme011967,danieme01,Mel,Daniels,C,81.0,220.0
324,danieme01,1968,5.0,danieme011968,danieme01,Mel,Daniels,C,81.0,220.0
325,danieme01,1969,0.0,danieme011969,danieme01,Mel,Daniels,C,81.0,220.0
326,danieme01,1970,5.0,danieme011970,danieme01,Mel,Daniels,C,81.0,220.0
327,danieme01,1972,0.0,danieme011972,danieme01,Mel,Daniels,C,81.0,220.0
328,dantlad01,1976,0.0,dantlad011976,dantlad01,Adrian,Dantley,F-G,77.0,208.0
329,dantlad01,1980,2.0,dantlad011980,dantlad01,Adrian,Dantley,F-G,77.0,208.0
330,dantlad01,1983,2.0,dantlad011983,dantlad01,Adrian,Dantley,F-G,77.0,208.0
331,daughbr01,1991,1.0,daughbr011991,daughbr01,Brad,Daugherty,C,83.0,245.0
332,daviebo01,1946,5.0,daviebo011946,daviebo01,Bob,Davies,G-F,73.0,175.0
333,daviebo01,1948,3.0,daviebo011948,daviebo01,Bob,Davies,G-F,73.0,175.0
334,daviebo01,1949,3.0,daviebo011949,daviebo01,Bob,Davies,G-F,73.0,175.0
335,daviebo01,1950,3.0,daviebo011950,daviebo01,Bob,Davies,G-F,73.0,175.0
336,daviebo01,1951,3.0,daviebo011951,daviebo01,Bob,Davies,G-F,73.0,175.0
337,daviebo01,1952,2.0,daviebo011952,daviebo01,Bob,Davies,G-F,73.0,175.0
338,davisba01,2003,1.0,davisba012003,davisba01,Baron,Davis,G,75.0,209.0
339,daviswa03,1977,2.0,daviswa031977,daviswa03,Walter,Davis,G-F,78.0,193.0
340,daviswa03,1978,2.0,daviswa031978,daviswa03,Walter,Davis,G-F,78.0,193.0
341,debusda01,1968,4.0,debusda011968,debusda01,Dave,DeBusschere,F-G,78.0,220.0
342,debusda01,1969,2.0,debusda011969,debusda01,Dave,DeBusschere,F-G,78.0,220.0
343,debusda01,1970,2.0,debusda011970,debusda01,Dave,DeBusschere,F-G,78.0,220.0
344,debusda01,1971,2.0,debusda011971,debusda01,Dave,DeBusschere,F-G,78.0,220.0
345,debusda01,1972,2.0,debusda011972,debusda01,Dave,DeBusschere,F-G,78.0,220.0
346,debusda01,1973,2.0,debusda011973,debusda01,Dave,DeBusschere,F-G,78.0,220.0
347,denglu01,2011,1.0,denglu012011,denglu01,Luol,Deng,G-F,80.0,220.0
348,derozde01,2016,1.0,derozde012016,derozde01,DeMar,DeRozan,G-F,79.0,220.0
349,derozde01,2017,2.0,derozde012017,derozde01,DeMar,DeRozan,G-F,79.0,220.0
350,diawbo01,2005,0.0,diawbo012005,diawbo01,Boris,Diaw-Riffiod,G-F,80.0,203.0
351,digreer01,1973,0.0,digreer011973,digreer01,Ernie,DiGregorio,G,72.0,180.0
352,dischte01,1962,0.0,dischte011962,dischte01,Terry,Dischinger,F-G,79.0,189.0
353,dragigo01,2013,1.0,dragigo012013,dragigo01,Goran,Dragic,G,76.0,180.0
354,drexlcl01,1987,2.0,drexlcl011987,drexlcl01,Clyde,Drexler,G-F,79.0,210.0
355,drexlcl01,1989,1.0,drexlcl011989,drexlcl01,Clyde,Drexler,G-F,79.0,210.0
356,drexlcl01,1990,2.0,drexlcl011990,drexlcl01,Clyde,Drexler,G-F,79.0,210.0
357,drexlcl01,1991,3.0,drexlcl011991,drexlcl01,Clyde,Drexler,G-F,79.0,210.0
358,drexlcl01,1994,1.0,drexlcl011994,drexlcl01,Clyde,Drexler,G-F,79.0,210.0
359,duckwke01,1987,0.0,duckwke011987,duckwke01,Kevin,Duckworth,C,83.0,275.0
360,dumarjo01,1988,5.0,dumarjo011988,dumarjo01,Joe,Dumars,G,75.0,190.0
361,dumarjo01,1989,3.0,dumarjo011989,dumarjo01,Joe,Dumars,G,75.0,190.0
362,dumarjo01,1990,2.0,dumarjo011990,dumarjo01,Joe,Dumars,G,75.0,190.0
363,dumarjo01,1991,2.0,dumarjo011991,dumarjo01,Joe,Dumars,G,75.0,190.0
364,dumarjo01,1992,4.0,dumarjo011992,dumarjo01,Joe,Dumars,G,75.0,190.0
365,duncati01,1997,4.0,duncati011997,duncati01,Tim,Duncan,C-F,82.0,248.0
366,duncati01,1998,8.0,duncati011998,duncati01,Tim,Duncan,C-F,82.0,248.0
367,duncati01,1999,5.0,duncati011999,duncati01,Tim,Duncan,C-F,82.0,248.0
368,duncati01,2000,5.0,duncati012000,duncati01,Tim,Duncan,C-F,82.0,248.0
369,duncati01,2001,10.0,duncati012001,duncati01,Tim,Duncan,C-F,82.0,248.0
370,duncati01,2002,13.0,duncati012002,duncati01,Tim,Duncan,C-F,82.0,248.0
371,duncati01,2003,4.0,duncati012003,duncati01,Tim,Duncan,C-F,82.0,248.0
372,duncati01,2004,8.0,duncati012004,duncati01,Tim,Duncan,C-F,82.0,248.0
373,duncati01,2005,3.0,duncati012005,duncati01,Tim,Duncan,C-F,82.0,248.0
374,duncati01,2006,5.0,duncati012006,duncati01,Tim,Duncan,C-F,82.0,248.0
375,duncati01,2007,4.0,duncati012007,duncati01,Tim,Duncan,C-F,82.0,248.0
376,duncati01,2008,3.0,duncati012008,duncati01,Tim,Duncan,C-F,82.0,248.0
377,duncati01,2009,2.0,duncati012009,duncati01,Tim,Duncan,C-F,82.0,248.0
378,duncati01,2012,4.0,duncati012012,duncati01,Tim,Duncan,C-F,82.0,248.0
379,duncati01,2014,2.0,duncati012014,duncati01,Tim,Duncan,C-F,82.0,248.0
380,dunntr01,1982,1.0,dunntr011982,dunntr01,T.R.,Dunn,G-F,76.0,192.0
381,dunntr01,1983,1.0,dunntr011983,dunntr01,T.R.,Dunn,G-F,76.0,192.0
382,dunntr01,1984,1.0,dunntr011984,dunntr01,T.R.,Dunn,G-F,76.0,192.0
383,duranke01,2007,0.0,duranke012007,duranke01,Kevin,Durant,F,81.0,215.0
384,duranke01,2009,3.0,duranke012009,duranke01,Kevin,Durant,F,81.0,215.0
385,duranke01,2010,3.0,duranke012010,duranke01,Kevin,Durant,F,81.0,215.0
386,duranke01,2011,3.0,duranke012011,duranke01,Kevin,Durant,F,81.0,215.0
387,duranke01,2012,3.0,duranke012012,duranke01,Kevin,Durant,F,81.0,215.0
388,duranke01,2013,8.0,duranke012013,duranke01,Kevin,Durant,F,81.0,215.0
389,duranke01,2015,2.0,duranke012015,duranke01,Kevin,Durant,F,81.0,215.0
390,duranke01,2016,5.0,duranke012016,duranke01,Kevin,Durant,F,81.0,215.0
391,duranke01,2017,6.0,duranke012017,duranke01,Kevin,Durant,F,81.0,215.0
392,duranke01,2018,2.0,duranke012018,duranke01,Kevin,Durant,F,81.0,215.0
393,eatonma01,1984,5.0,eatonma011984,eatonma01,Mark,Eaton,C,87.0,275.0
394,eatonma01,1985,2.0,eatonma011985,eatonma01,Mark,Eaton,C,87.0,275.0
395,eatonma01,1986,1.0,eatonma011986,eatonma01,Mark,Eaton,C,87.0,275.0
396,eatonma01,1987,1.0,eatonma011987,eatonma01,Mark,Eaton,C,87.0,275.0
397,eatonma01,1988,5.0,eatonma011988,eatonma01,Mark,Eaton,C,87.0,275.0
398,edwarco02,1937,5.0,edwarco021937,edwarco02,,Edwards,C-F,76.0,200.0
399,edwarco02,1938,5.0,edwarco021938,edwarco02,,Edwards,C-F,76.0,200.0
400,edwarco02,1939,5.0,edwarco021939,edwarco02,,Edwards,C-F,76.0,200.0
401,ellisda01,1986,0.0,ellisda011986,ellisda01,Dale,Ellis,G-F,79.0,205.0
402,ellisda01,1988,1.0,ellisda011988,ellisda01,Dale,Ellis,G-F,79.0,205.0
403,ellismo01,2006,0.0,ellismo012006,ellismo01,Monta,Ellis,G,75.0,175.0
404,ellispe01,1991,0.0,ellispe011991,ellispe01,Pervis,Ellison,F-C,81.0,210.0
405,englial01,1981,2.0,englial011981,englial01,Alex,English,F,79.0,190.0
406,englial01,1982,2.0,englial011982,englial01,Alex,English,F,79.0,190.0
407,englial01,1985,2.0,englial011985,englial01,Alex,English,F,79.0,190.0
408,ervinju01,1971,0.0,ervinju011971,ervinju01,Julius,Erving,F-G-C,78.0,200.0
409,ervinju01,1972,0.0,ervinju011972,ervinju01,Julius,Erving,F-G-C,78.0,200.0
410,ervinju01,1973,8.0,ervinju011973,ervinju01,Julius,Erving,F-G-C,78.0,200.0
411,ervinju01,1974,5.0,ervinju011974,ervinju01,Julius,Erving,F-G-C,78.0,200.0
412,ervinju01,1975,8.0,ervinju011975,ervinju01,Julius,Erving,F-G-C,78.0,200.0
413,ervinju01,1976,2.0,ervinju011976,ervinju01,Julius,Erving,F-G-C,78.0,200.0
414,ervinju01,1977,3.0,ervinju011977,ervinju01,Julius,Erving,F-G-C,78.0,200.0
415,ervinju01,1979,3.0,ervinju011979,ervinju01,Julius,Erving,F-G-C,78.0,200.0
416,ervinju01,1980,8.0,ervinju011980,ervinju01,Julius,Erving,F-G-C,78.0,200.0
417,ervinju01,1981,3.0,ervinju011981,ervinju01,Julius,Erving,F-G-C,78.0,200.0
418,ervinju01,1982,3.0,ervinju011982,ervinju01,Julius,Erving,F-G-C,78.0,200.0
419,ervinju01,1983,2.0,ervinju011983,ervinju01,Julius,Erving,F-G-C,78.0,200.0
420,evansty01,2009,0.0,evansty012009,evansty01,Tyreke,Evans,G,78.0,220.0
421,ewingpa01,1985,0.0,ewingpa011985,ewingpa01,Patrick,Ewing,C-F,84.0,240.0
422,ewingpa01,1987,3.0,ewingpa011987,ewingpa01,Patrick,Ewing,C-F,84.0,240.0
423,ewingpa01,1988,3.0,ewingpa011988,ewingpa01,Patrick,Ewing,C-F,84.0,240.0
424,ewingpa01,1989,3.0,ewingpa011989,ewingpa01,Patrick,Ewing,C-F,84.0,240.0
425,ewingpa01,1990,2.0,ewingpa011990,ewingpa01,Patrick,Ewing,C-F,84.0,240.0
426,ewingpa01,1991,3.0,ewingpa011991,ewingpa01,Patrick,Ewing,C-F,84.0,240.0
427,ewingpa01,1992,2.0,ewingpa011992,ewingpa01,Patrick,Ewing,C-F,84.0,240.0
428,ewingpa01,1996,2.0,ewingpa011996,ewingpa01,Patrick,Ewing,C-F,84.0,240.0
429,farieke01,2011,0.0,farieke012011,farieke01,Kenneth,Faried Lewis,F,80.0,228.0
430,favorde01,2010,0.0,favorde012010,favorde01,Derrick,Favors,F,82.0,246.0
431,feeribo01,1946,3.0,feeribo011946,feeribo01,Bob,Feerick,F-G,75.0,190.0
432,feeribo01,1947,3.0,feeribo011947,feeribo01,Bob,Feerick,F-G,75.0,190.0
433,feeribo01,1948,2.0,feeribo011948,feeribo01,Bob,Feerick,F-G,75.0,190.0
434,felixra01,1953,0.0,felixra011953,felixra01,Ray,Felix,C,83.0,220.0
435,fernaru01,2008,0.0,fernaru012008,fernaru01,Rudy,Fernandez Farres,G-F,78.0,185.0
436,fieldla01,2010,0.0,fieldla012010,fieldla01,Landry,Fields,G-F,79.0,210.0
437,flynnjo01,2009,0.0,flynnjo012009,flynnjo01,Jonny,Flynn,G,72.0,185.0
438,fordph01,1978,2.0,fordph011978,fordph01,Phil,Ford,G,73.5,170.0
439,foustla01,1951,2.0,foustla011951,foustla01,Larry,Foust,C-F,81.0,215.0
440,foustla01,1954,3.0,foustla011954,foustla01,Larry,Foust,C-F,81.0,215.0
441,francst01,1999,0.0,francst011999,francst01,Steve,Francis,G,75.0,193.0
442,fraziwa01,1968,2.0,fraziwa011968,fraziwa01,Walt,Frazier,G,76.0,200.0
443,fraziwa01,1969,5.0,fraziwa011969,fraziwa01,Walt,Frazier,G,76.0,200.0
444,fraziwa01,1970,4.0,fraziwa011970,fraziwa01,Walt,Frazier,G,76.0,200.0
445,fraziwa01,1971,5.0,fraziwa011971,fraziwa01,Walt,Frazier,G,76.0,200.0
446,fraziwa01,1972,4.0,fraziwa011972,fraziwa01,Walt,Frazier,G,76.0,200.0
447,fraziwa01,1973,5.0,fraziwa011973,fraziwa01,Walt,Frazier,G,76.0,200.0
448,fraziwa01,1974,5.0,fraziwa011974,fraziwa01,Walt,Frazier,G,76.0,200.0
449,freemdo01,1968,0.0,freemdo011968,freemdo01,Donnie,Freeman,G,75.0,185.0
450,freemdo01,1969,0.0,freemdo011969,freemdo01,Donnie,Freeman,G,75.0,185.0
451,freemdo01,1970,0.0,freemdo011970,freemdo01,Donnie,Freeman,G,75.0,185.0
452,freemdo01,1971,0.0,freemdo011971,freemdo01,Donnie,Freeman,G,75.0,185.0
453,freewo01,1978,2.0,freewo011978,freewo01,World,Free,G,74.0,185.0
454,fulksjo01,1946,3.0,fulksjo011946,fulksjo01,Joe,Fulks,F-C,77.0,190.0
455,fulksjo01,1947,3.0,fulksjo011947,fulksjo01,Joe,Fulks,F-C,77.0,190.0
456,fulksjo01,1948,3.0,fulksjo011948,fulksjo01,Joe,Fulks,F-C,77.0,190.0
457,fulksjo01,1950,2.0,fulksjo011950,fulksjo01,Joe,Fulks,F-C,77.0,190.0
458,galemi01,1972,0.0,galemi011972,galemi01,Mike,Gale,G,76.0,185.0
459,galemi01,1973,0.0,galemi011973,galemi01,Mike,Gale,G,76.0,185.0
460,gallaha01,1953,3.0,gallaha011953,gallaha01,Harry,Gallatin,F-C,78.0,210.0
461,gallaha01,1954,2.0,gallaha011954,gallaha01,Harry,Gallatin,F-C,78.0,210.0
462,garmadi01,1956,2.0,garmadi011956,garmadi01,Dick,Garmaker,G-F,75.0,200.0
463,garneke01,1998,1.0,garneke011998,garneke01,Kevin,Garnett,F,83.0,220.0
464,garneke01,1999,5.0,garneke011999,garneke01,Kevin,Garnett,F,83.0,220.0
465,garneke01,2000,4.0,garneke012000,garneke01,Kevin,Garnett,F,83.0,220.0
466,garneke01,2001,4.0,garneke012001,garneke01,Kevin,Garnett,F,83.0,220.0
467,garneke01,2002,5.0,garneke012002,garneke01,Kevin,Garnett,F,83.0,220.0
468,garneke01,2003,10.0,garneke012003,garneke01,Kevin,Garnett,F,83.0,220.0
469,garneke01,2004,4.0,garneke012004,garneke01,Kevin,Garnett,F,83.0,220.0
470,garneke01,2005,1.0,garneke012005,garneke01,Kevin,Garnett,F,83.0,220.0
471,garneke01,2006,2.0,garneke012006,garneke01,Kevin,Garnett,F,83.0,220.0
472,garneke01,2007,8.0,garneke012007,garneke01,Kevin,Garnett,F,83.0,220.0
473,garneke01,2008,2.0,garneke012008,garneke01,Kevin,Garnett,F,83.0,220.0
474,garneke01,2010,2.0,garneke012010,garneke01,Kevin,Garnett,F,83.0,220.0
475,garneke01,2011,1.0,garneke012011,garneke01,Kevin,Garnett,F,83.0,220.0
476,gasolma01,2008,0.0,gasolma012008,gasolma01,Marc,Gasol Saez,C,85.0,265.0
477,gasolma01,2012,6.0,gasolma012012,gasolma01,Marc,Gasol Saez,C,85.0,265.0
478,gasolma01,2014,3.0,gasolma012014,gasolma01,Marc,Gasol Saez,C,85.0,265.0
479,gasolpa01,2001,0.0,gasolpa012001,gasolpa01,Pau,Gasol Saez,F,84.0,227.0
480,gasolpa01,2008,1.0,gasolpa012008,gasolpa01,Pau,Gasol Saez,F,84.0,227.0
481,gasolpa01,2009,1.0,gasolpa012009,gasolpa01,Pau,Gasol Saez,F,84.0,227.0
482,gasolpa01,2010,2.0,gasolpa012010,gasolpa01,Pau,Gasol Saez,F,84.0,227.0
483,gasolpa01,2011,0.0,gasolpa012011,gasolpa01,Pau,Gasol Saez,F,84.0,227.0
484,gasolpa01,2014,2.0,gasolpa012014,gasolpa01,Pau,Gasol Saez,F,84.0,227.0
485,georgja01,1955,2.0,georgja011955,georgja01,Jack,George,G,74.0,190.0
486,georgpa01,2010,0.0,georgpa012010,georgpa01,Paul,George,F,80.0,210.0
487,georgpa01,2012,2.0,georgpa012012,georgpa01,Paul,George,F,80.0,210.0
488,georgpa01,2013,3.0,georgpa012013,georgpa01,Paul,George,F,80.0,210.0
489,georgpa01,2015,2.0,georgpa012015,georgpa01,Paul,George,F,80.0,210.0
490,georgpa01,2017,1.0,georgpa012017,georgpa01,Paul,George,F,80.0,210.0
491,georgpa01,2018,5.0,georgpa012018,georgpa01,Paul,George,F,80.0,210.0
492,gervige01,1974,0.0,gervige011974,gervige01,George,Gervin,G-F,79.0,180.0
493,gervige01,1975,0.0,gervige011975,gervige01,George,Gervin,G-F,79.0,180.0
494,gervige01,1976,2.0,gervige011976,gervige01,George,Gervin,G-F,79.0,180.0
495,gervige01,1977,3.0,gervige011977,gervige01,George,Gervin,G-F,79.0,180.0
496,gervige01,1978,3.0,gervige011978,gervige01,George,Gervin,G-F,79.0,180.0
497,gervige01,1979,3.0,gervige011979,gervige01,George,Gervin,G-F,79.0,180.0
498,gervige01,1980,3.0,gervige011980,gervige01,George,Gervin,G-F,79.0,180.0
499,gervige01,1981,3.0,gervige011981,gervige01,George,Gervin,G-F,79.0,180.0
500,gervige01,1982,2.0,gervige011982,gervige01,George,Gervin,G-F,79.0,180.0
501,gibsota01,2009,0.0,gibsota012009,gibsota01,Taj,Gibson,F,81.0,225.0
502,gilmoar01,1971,5.0,gilmoar011971,gilmoar01,Artis,Gilmore,C,86.0,240.0
503,gilmoar01,1972,0.0,gilmoar011972,gilmoar01,Artis,Gilmore,C,86.0,240.0
504,gilmoar01,1973,0.0,gilmoar011973,gilmoar01,Artis,Gilmore,C,86.0,240.0
505,gilmoar01,1974,3.0,gilmoar011974,gilmoar01,Artis,Gilmore,C,86.0,240.0
506,gilmoar01,1975,0.0,gilmoar011975,gilmoar01,Artis,Gilmore,C,86.0,240.0
507,gilmoar01,1977,1.0,gilmoar011977,gilmoar01,Artis,Gilmore,C,86.0,240.0
508,ginobem01,2007,1.0,ginobem012007,ginobem01,Manu,Ginobili,F,78.0,210.0
509,ginobem01,2010,1.0,ginobem012010,ginobem01,Manu,Ginobili,F,78.0,210.0
510,glamage01,1941,0.0,glamage011941,glamage01,George,Glamack,C-F,78.0,225.0
511,golato01,1957,2.0,golato011957,golato01,Tom,Gola,G-F,78.0,205.0
512,goodrga01,1973,3.0,goodrga011973,goodrga01,Gail,Goodrich,G,73.0,170.0
513,gordobe01,2004,0.0,gordobe012004,gordobe01,Ben,Gordon,G,75.0,200.0
514,gordoer01,2008,0.0,gordoer012008,gordoer01,Eric,Gordon,G,75.0,222.0
515,grangda01,2008,0.0,grangda012008,grangda01,Danny,Granger,F,80.0,225.0
516,grantho01,1992,1.0,grantho011992,grantho01,Horace,Grant,F-C,82.0,215.0
517,grantho01,1993,1.0,grantho011993,grantho01,Horace,Grant,F-C,82.0,215.0
518,grantho01,1994,1.0,grantho011994,grantho01,Horace,Grant,F-C,82.0,215.0
519,grantho01,1995,1.0,grantho011995,grantho01,Horace,Grant,F-C,82.0,215.0
520,greenac01,1988,1.0,greenac011988,greenac01,A.C.,Green,F-C,81.0,220.0
521,greenda01,2016,1.0,greenda012016,greenda01,David,Greenwood,F-C,81.0,222.0
522,greenje02,2007,0.0,greenje022007,greenje02,Jeff,Green,F,81.0,228.0
523,greerha01,1962,2.0,greerha011962,greerha01,Hal,Greer,G-F,74.0,175.0
524,greerha01,1963,2.0,greerha011963,greerha01,Hal,Greer,G-F,74.0,175.0
525,greerha01,1964,2.0,greerha011964,greerha01,Hal,Greer,G-F,74.0,175.0
526,greerha01,1965,2.0,greerha011965,greerha01,Hal,Greer,G-F,74.0,175.0
527,greerha01,1966,2.0,greerha011966,greerha01,Hal,Greer,G-F,74.0,175.0
528,greerha01,1967,2.0,greerha011967,greerha01,Hal,Greer,G-F,74.0,175.0
529,greerha01,1968,2.0,greerha011968,greerha01,Hal,Greer,G-F,74.0,175.0
530,griffbl01,2010,0.0,griffbl012010,griffbl01,Blake,Griffin,F,82.0,251.0
531,griffbl01,2011,2.0,griffbl012011,griffbl01,Blake,Griffin,F,82.0,251.0
532,griffbl01,2012,2.0,griffbl012012,griffbl01,Blake,Griffin,F,82.0,251.0
533,griffbl01,2013,2.0,griffbl012013,griffbl01,Blake,Griffin,F,82.0,251.0
534,griffbl01,2014,1.0,griffbl012014,griffbl01,Blake,Griffin,F,82.0,251.0
535,griffbl01,2018,1.0,griffbl012018,griffbl01,Blake,Griffin,F,82.0,251.0
536,griffda01,1980,0.0,griffda011980,griffda01,Darrell,Griffith,G,76.0,190.0
537,grossbo01,1977,1.0,grossbo011977,grossbo01,Bob,Gross,F-G,78.0,200.0
538,grozaal01,1949,3.0,grozaal011949,grozaal01,Alex,Groza,C,79.0,218.0
539,grozaal01,1950,3.0,grozaal011950,grozaal01,Alex,Groza,C,79.0,218.0
540,gueriri01,1958,2.0,gueriri011958,gueriri01,Richie,Guerin,G,76.0,195.0
541,gueriri01,1959,2.0,gueriri011959,gueriri01,Richie,Guerin,G,76.0,195.0
542,gueriri01,1961,2.0,gueriri011961,gueriri01,Richie,Guerin,G,76.0,195.0
543,hagancl01,1957,2.0,hagancl011957,hagancl01,Cliff,Hagan,F-G,76.0,210.0
544,hagancl01,1958,2.0,hagancl011958,hagancl01,Cliff,Hagan,F-G,76.0,210.0
545,halbech01,1946,2.0,halbech011946,halbech01,Chick,Halbert,C,81.0,225.0
546,hanzlbi01,1985,1.0,hanzlbi011985,hanzlbi01,Bill,Hanzlik,G-F,79.0,185.0
547,hardaan01,1994,3.0,hardaan011994,hardaan01,Anfernee,Hardaway,G-F,79.0,195.0
548,hardaan01,1995,3.0,hardaan011995,hardaan01,Anfernee,Hardaway,G-F,79.0,195.0
549,hardaan01,1996,1.0,hardaan011996,hardaan01,Anfernee,Hardaway,G-F,79.0,195.0
550,hardati01,1991,2.0,hardati011991,hardati01,Tim,Hardaway,G,72.0,175.0
551,hardati01,1992,1.0,hardati011992,hardati01,Tim,Hardaway,G,72.0,175.0
552,hardati01,1996,3.0,hardati011996,hardati01,Tim,Hardaway,G,72.0,175.0
553,hardati01,1997,2.0,hardati011997,hardati01,Tim,Hardaway,G,72.0,175.0
554,hardati01,1998,2.0,hardati011998,hardati01,Tim,Hardaway,G,72.0,175.0
555,hardeja01,2009,0.0,hardeja012009,hardeja01,James,Harden,G,77.0,220.0
556,hardeja01,2011,0.0,hardeja012011,hardeja01,James,Harden,G,77.0,220.0
557,hardeja01,2012,1.0,hardeja012012,hardeja01,James,Harden,G,77.0,220.0
558,hardeja01,2013,3.0,hardeja012013,hardeja01,James,Harden,G,77.0,220.0
559,hardeja01,2014,3.0,hardeja012014,hardeja01,James,Harden,G,77.0,220.0
560,hardeja01,2016,3.0,hardeja012016,hardeja01,James,Harden,G,77.0,220.0
561,hardeja01,2017,8.0,hardeja012017,hardeja01,James,Harden,G,77.0,220.0
562,hardeja01,2018,3.0,hardeja012018,hardeja01,James,Harden,G,77.0,220.0
563,harpede01,1986,1.0,harpede011986,harpede01,Derek,Harper,G,76.0,185.0
564,harpede01,1989,1.0,harpede011989,harpede01,Derek,Harper,G,76.0,185.0
565,havlijo01,1963,2.0,havlijo011963,havlijo01,John,Havlicek,F-G,77.0,203.0
566,havlijo01,1965,2.0,havlijo011965,havlijo01,John,Havlicek,F-G,77.0,203.0
567,havlijo01,1967,2.0,havlijo011967,havlijo01,John,Havlicek,F-G,77.0,203.0
568,havlijo01,1968,3.0,havlijo011968,havlijo01,John,Havlicek,F-G,77.0,203.0
569,havlijo01,1969,3.0,havlijo011969,havlijo01,John,Havlicek,F-G,77.0,203.0
570,havlijo01,1970,4.0,havlijo011970,havlijo01,John,Havlicek,F-G,77.0,203.0
571,havlijo01,1971,5.0,havlijo011971,havlijo01,John,Havlicek,F-G,77.0,203.0
572,havlijo01,1972,5.0,havlijo011972,havlijo01,John,Havlicek,F-G,77.0,203.0
573,havlijo01,1973,8.0,havlijo011973,havlijo01,John,Havlicek,F-G,77.0,203.0
574,havlijo01,1974,4.0,havlijo011974,havlijo01,John,Havlicek,F-G,77.0,203.0
575,havlijo01,1975,4.0,havlijo011975,havlijo01,John,Havlicek,F-G,77.0,203.0
576,hawkico01,1961,5.0,hawkico011961,hawkico01,Connie,Hawkins,F-C,80.0,201.0
577,hawkico01,1967,8.0,hawkico011967,hawkico01,Connie,Hawkins,F-C,80.0,201.0
578,hawkico01,1968,0.0,hawkico011968,hawkico01,Connie,Hawkins,F-C,80.0,201.0
579,hawkico01,1969,3.0,hawkico011969,hawkico01,Connie,Hawkins,F-C,80.0,201.0
580,hayesel01,1972,2.0,hayesel011972,hayesel01,Elvin,Hayes,F-C,81.0,235.0
581,hayesel01,1973,3.0,hayesel011973,hayesel01,Elvin,Hayes,F-C,81.0,235.0
582,hayesel01,1974,4.0,hayesel011974,hayesel01,Elvin,Hayes,F-C,81.0,235.0
583,hayesel01,1975,2.0,hayesel011975,hayesel01,Elvin,Hayes,F-C,81.0,235.0
584,hayesel01,1976,3.0,hayesel011976,hayesel01,Elvin,Hayes,F-C,81.0,235.0
585,hayesel01,1978,3.0,hayesel011978,hayesel01,Elvin,Hayes,F-C,81.0,235.0
586,haywosp01,1969,5.0,haywosp011969,haywosp01,Spencer,Haywood,F-C,80.0,225.0
587,haywosp01,1971,3.0,haywosp011971,haywosp01,Spencer,Haywood,F-C,80.0,225.0
588,haywosp01,1972,3.0,haywosp011972,haywosp01,Spencer,Haywood,F-C,80.0,225.0
