,playerID,year,score,player_seasonID
1289,sloanje01,1968,2.0,sloanje011968
1290,sloanje01,1969,1.0,sloanje011969
1291,sloanje01,1970,1.0,sloanje011970
1292,sloanje01,1971,2.0,sloanje011971
1293,sloanje01,1973,2.0,sloanje011973
1294,sloanje01,1974,2.0,sloanje011974
1295,smartma01,2018,2.0,smartma012018
1296,smithjo03,2009,1.0,smithjo032009
1297,smithph01,1975,3.0,smithph011975
1298,smithra01,1975,2.0,smithra011975
1299,snower01,2002,1.0,snower012002
1300,sprewla01,1993,4.0,sprewla011993
1301,starkjo01,1992,1.0,starkjo011992
1302,starkjo01,1996,0.0,starkjo011996
1303,stephbe01,1939,0.0,stephbe011939
1304,stephbe01,1940,5.0,stephbe011940
1305,stockjo01,1987,2.0,stockjo011987
1306,stockjo01,1988,3.0,stockjo011988
1307,stockjo01,1989,2.0,stockjo011989
1308,stockjo01,1990,2.0,stockjo011990
1309,stockjo01,1991,3.0,stockjo011991
1310,stockjo01,1992,2.0,stockjo011992
1311,stockjo01,1993,3.0,stockjo011993
1312,stockjo01,1994,4.0,stockjo011994
1313,stockjo01,1995,2.0,stockjo011995
1314,stockjo01,1996,2.0,stockjo011996
1315,stockjo01,1998,1.0,stockjo011998
1316,stojape01,2003,2.0,stojape012003
1317,stokema01,1955,2.0,stokema011955
1318,stokema01,1956,2.0,stokema011956
1319,stokema01,1957,2.0,stokema011957
1320,stoudam01,2002,0.0,stoudam012002
1321,stoudam01,2004,2.0,stoudam012004
1322,stoudam01,2006,3.0,stoudam012006
1323,stoudam01,2007,2.0,stoudam012007
1324,stoudam01,2009,2.0,stoudam012009
1325,stoudam01,2010,2.0,stoudam012010
1326,stoudda01,1995,0.0,stoudda011995
1327,stricro02,1997,2.0,stricro021997
1328,stuckro01,2007,0.0,stuckro012007
1329,tarplro01,1987,0.0,tarplro011987
1330,taylobr01,1972,0.0,taylobr011972
1331,taylobr01,1974,0.0,taylobr011974
1332,taylobr01,1975,0.0,taylobr011975
1333,taylobr01,1976,1.0,taylobr011976
1334,taylofa01,1972,0.0,taylofa011972
1335,taylofa01,1973,0.0,taylofa011973
1336,terryja01,2008,0.0,terryja012008
1337,thomais01,1982,2.0,thomais011982
1338,thomais01,1983,3.0,thomais011983
1339,thomais01,1984,3.0,thomais011984
1340,thomais01,1985,3.0,thomais011985
1341,thomais01,1986,2.0,thomais011986
1342,thomais01,1989,3.0,thomais011989
1343,thomais02,2011,0.0,thomais022011
1344,thomais02,2016,2.0,thomais022016
1345,thompda01,1975,0.0,thompda011975
1346,thompda01,1976,3.0,thompda011976
1347,thompda01,1977,3.0,thompda011977
1348,thompkl01,2011,0.0,thompkl012011
1349,thompkl01,2014,1.0,thompkl012014
1350,thompkl01,2015,1.0,thompkl012015
1351,thompkl01,2018,1.0,thompkl012018
1352,thomptr02,2011,0.0,thomptr022011
1353,thornal01,2007,0.0,thornal012007
1354,thornma01,2009,0.0,thornma012009
1355,thurmna01,1968,2.0,thurmna011968
1356,thurmna01,1970,2.0,thurmna011970
1357,thurmna01,1971,1.0,thurmna011971
1358,thurmna01,1972,1.0,thurmna011972
1359,thurmna01,1973,1.0,thurmna011973
1360,todormi01,1947,0.0,todormi011947
1361,townska01,2017,1.0,townska012017
1362,turkohe01,2007,0.0,turkohe012007
1363,twymaja01,1959,2.0,twymaja011959
1364,twymaja01,1961,2.0,twymaja011961
1365,unselwe01,1968,8.0,unselwe011968
1366,unselwe01,1977,3.0,unselwe011977
1367,vanardi01,1973,1.0,vanardi011973
1368,vanlino01,1970,1.0,vanlino011970
1369,vanlino01,1971,1.0,vanlino011971
1370,vanlino01,1972,1.0,vanlino011972
1371,vanlino01,1973,4.0,vanlino011973
1372,vanlino01,1974,1.0,vanlino011974
1373,vanlino01,1975,2.0,vanlino011975
1374,vanlino01,1976,2.0,vanlino011976
1375,vanlino01,1977,1.0,vanlino011977
1376,varejan01,2009,1.0,varejan012009
1377,vergabo01,1969,0.0,vergabo011969
1378,vraneda01,1984,1.0,vraneda011984
1379,wadedw01,2004,3.0,wadedw012004
1380,wadedw01,2005,5.0,wadedw012005
1381,wadedw01,2006,1.0,wadedw012006
1382,wadedw01,2008,4.0,wadedw012008
1383,wadedw01,2009,4.0,wadedw012009
1384,wadedw01,2010,2.0,wadedw012010
1385,wadedw01,2011,1.0,wadedw012011
1386,wadedw01,2012,1.0,wadedw012012
1387,walkeke02,2018,1.0,walkeke022018
1388,wallabe01,2001,6.0,wallabe012001
1389,wallabe01,2002,7.0,wallabe012002
1390,wallabe01,2003,4.0,wallabe012003
1391,wallabe01,2004,6.0,wallabe012004
1392,wallabe01,2005,7.0,wallabe012005
1393,wallabe01,2006,1.0,wallabe012006
1394,wallage01,2009,2.0,wallage012009
1395,walljo01,2010,0.0,walljo012010
1396,walljo01,2014,1.0,walljo012014
1397,walljo01,2016,1.0,walljo012016
1398,waltobi01,1976,7.0,waltobi011976
1399,waltobi01,1977,10.0,waltobi011977
1400,waltobi01,1985,0.0,waltobi011985
1401,wanzebo01,1951,2.0,wanzebo011951
1402,wanzebo01,1952,2.0,wanzebo011952
1403,wanzebo01,1953,2.0,wanzebo011953
1404,washike01,1979,1.0,washike011979
1405,washike01,1980,1.0,washike011980
1406,wattssl01,1975,2.0,wattssl011975
1407,webbech01,1993,0.0,webbech011993
1408,webbech01,1998,2.0,webbech011998
1409,webbech01,1999,1.0,webbech011999
1410,webbech01,2000,3.0,webbech012000
1411,webbech01,2001,2.0,webbech012001
1412,webbech01,2002,2.0,webbech012002
1413,wedmasc01,1979,1.0,wedmasc011979
1414,westbru01,2008,0.0,westbru012008
1415,westbru01,2010,2.0,westbru012010
1416,westbru01,2011,2.0,westbru012011
1417,westbru01,2012,2.0,westbru012012
1418,westbru01,2014,2.0,westbru012014
1419,westbru01,2015,3.0,westbru012015
1420,westbru01,2016,8.0,westbru012016
1421,westbru01,2017,2.0,westbru012017
1422,westbru01,2018,1.0,westbru012018
1423,westje01,1961,3.0,westje011961
1424,westje01,1962,3.0,westje011962
1425,westje01,1963,3.0,westje011963
1426,westje01,1964,3.0,westje011964
1427,westje01,1965,3.0,westje011965
1428,westje01,1966,3.0,westje011966
1429,westje01,1967,2.0,westje011967
1430,westje01,1968,6.0,westje011968
1431,westje01,1969,5.0,westje011969
1432,westje01,1970,5.0,westje011970
1433,westje01,1971,5.0,westje011971
1434,westje01,1972,5.0,westje011972
1435,westppa01,1976,3.0,westppa011976
1436,westppa01,1977,2.0,westppa011977
1437,westppa01,1978,3.0,westppa011978
1438,westppa01,1979,3.0,westppa011979
1439,westppa01,1982,0.0,westppa011982
1440,whiteha01,2015,1.0,whiteha012015
1441,whitejo01,1974,2.0,whitejo011974
1442,whitejo01,1975,3.0,whitejo011975
1443,whitejo01,1976,2.0,whitejo011976
1444,wickssi01,1971,0.0,wickssi011971
1445,wilkeja01,1974,0.0,wilkeja011974
1446,wilkeja01,1975,1.0,wilkeja011975
1447,wilkeja01,1976,1.0,wilkeja011976
1448,wilkido01,1985,3.0,wilkido011985
1449,wilkido01,1986,2.0,wilkido011986
1450,wilkido01,1987,2.0,wilkido011987
1451,wilkido01,1988,1.0,wilkido011988
1452,wilkido01,1990,2.0,wilkido011990
1453,wilkido01,1992,2.0,wilkido011992
1454,wilkido01,1993,1.0,wilkido011993
1455,willibu01,1981,0.0,willibu011981
1456,willibu01,1982,2.0,willibu011982
1457,willibu01,1987,1.0,willibu011987
1458,willibu01,1989,2.0,willibu011989
1459,willibu01,1990,2.0,willibu011990
1460,willibu01,1991,1.0,willibu011991
1461,willich01,1967,0.0,willich011967
1462,willico02,2001,0.0,willico022001
1463,willide01,2007,2.0,willide012007
1464,willide01,2009,2.0,willide012009
1465,willide02,2011,0.0,willide022011
1466,willigu01,1979,2.0,willigu011979
1467,willigu01,1981,3.0,willigu011981
1468,willike02,1991,1.0,willike021991
1469,willimi02,1991,1.0,willimi021991
1470,wisewi01,1971,0.0,wisewi011971
1471,wisewi01,1972,0.0,wisewi011972
1472,wisewi01,1973,0.0,wisewi011973
1473,worthja01,1987,3.0,worthja011987
1474,worthja01,1989,1.0,worthja011989
1475,worthja01,1990,1.0,worthja011990
1476,yardlge01,1956,2.0,yardlge011956
1477,yardlge01,1957,3.0,yardlge011957
1478,youngje01,1938,0.0,youngje011938
1479,youngth01,2007,0.0,youngth012007
1480,zasloma01,1946,3.0,zasloma011946
1481,zasloma01,1947,3.0,zasloma011947
1482,zasloma01,1948,3.0,zasloma011948
1483,zasloma01,1949,3.0,zasloma011949
